,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_149,0.01,0.01,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.16,0.07,0.15,0.01,0.02,0.01,0.0,0.01,0.27,0.05
video_150,0.01,0.03,0.0,0.02,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.15,0.03,0.02,0.04,0.0,0.03,0.12,0.02
video_151,0.02,0.01,0.0,0.01,0.01,0.66,0.0,0.0,0.02,0.0,0.0,0.05,0.03,0.01,0.02,0.01,0.01,0.01,0.0,0.03,0.08,0.0
video_152,0.11,0.03,0.0,0.0,0.01,0.36,0.0,0.0,0.03,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.29
video_153,0.01,0.01,0.0,0.0,0.01,0.65,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.01,0.02,0.01,0.01,0.0,0.0,0.01,0.04,0.15
video_154,0.01,0.01,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.22,0.22
video_155,0.01,0.0,0.0,0.03,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.68,0.09
video_156,0.05,0.01,0.0,0.01,0.01,0.27,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.33,0.26
video_157,0.05,0.02,0.01,0.0,0.01,0.46,0.0,0.0,0.03,0.01,0.0,0.1,0.04,0.02,0.02,0.01,0.01,0.03,0.0,0.01,0.02,0.14
video_158,0.01,0.01,0.01,0.0,0.0,0.21,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.18,0.49
video_159,0.02,0.01,0.02,0.02,0.01,0.29,0.01,0.0,0.02,0.01,0.0,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.13,0.29
video_160,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.52
video_161,0.06,0.01,0.0,0.0,0.01,0.33,0.01,0.0,0.03,0.01,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.12,0.31
video_162,0.03,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.01,0.0,0.0,0.01,0.13,0.03,0.13,0.03,0.02,0.06,0.0,0.01,0.26,0.0
video_163,0.16,0.01,0.0,0.01,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.65,0.0
video_164,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.56,0.09
video_165,0.06,0.0,0.0,0.01,0.0,0.23,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.28
video_166,0.01,0.01,0.01,0.01,0.0,0.17,0.0,0.0,0.02,0.0,0.0,0.01,0.05,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.22,0.45
video_167,0.03,0.01,0.0,0.01,0.01,0.24,0.0,0.0,0.03,0.0,0.0,0.03,0.08,0.01,0.03,0.0,0.01,0.01,0.0,0.01,0.42,0.05
video_168,0.11,0.0,0.0,0.01,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.01
video_169,0.03,0.01,0.01,0.01,0.0,0.11,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.6
video_170,0.06,0.01,0.01,0.01,0.01,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.05,0.26
video_171,0.06,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.32
video_172,0.12,0.02,0.0,0.0,0.0,0.45,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.03
video_173,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.72
video_174,0.07,0.01,0.0,0.0,0.0,0.79,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09
video_175,0.01,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.16
video_176,0.01,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.71,0.05
video_177,0.0,0.0,0.01,0.01,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.58
video_178,0.03,0.01,0.0,0.0,0.0,0.65,0.0,0.0,0.02,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.14,0.06
video_179,0.05,0.01,0.0,0.0,0.0,0.31,0.0,0.0,0.01,0.0,0.01,0.01,0.11,0.03,0.12,0.03,0.02,0.01,0.0,0.0,0.27,0.0
video_180,0.01,0.01,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.02,0.0,0.0,0.01,0.01,0.08
video_181,0.02,0.11,0.01,0.01,0.03,0.23,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.04,0.22,0.24
video_182,0.02,0.01,0.0,0.01,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.03,0.01,0.0,0.03,0.0,0.03,0.01,0.32
video_183,0.02,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.19,0.06,0.03,0.07,0.0,0.0,0.13,0.01
video_184,0.02,0.01,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.04,0.01,0.11
video_185,0.03,0.08,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.01,0.0,0.0,0.07,0.01,0.54,0.1
video_186,0.01,0.04,0.0,0.01,0.02,0.35,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.01,0.07,0.02,0.01,0.03,0.0,0.08,0.05,0.2
video_187,0.02,0.01,0.0,0.01,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.46,0.0,0.0,0.01,0.09,0.02,0.08,0.18
video_188,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.73
video_189,0.02,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.47
video_190,0.03,0.01,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.12
video_191,0.04,0.01,0.0,0.01,0.01,0.06,0.0,0.0,0.02,0.0,0.02,0.01,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.0,0.35,0.29
video_192,0.03,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
video_193,0.03,0.01,0.0,0.0,0.01,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.16,0.04
video_194,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.22,0.51
video_195,0.01,0.01,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.18
video_196,0.03,0.01,0.01,0.01,0.01,0.68,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.11,0.06
video_197,0.54,0.01,0.0,0.01,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.32,0.02
video_198,0.01,0.01,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.09
video_199,0.01,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.42,0.0,0.01,0.01,0.11,0.03,0.09,0.19
video_200,0.06,0.01,0.01,0.01,0.01,0.12,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.53
video_201,0.02,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.05,0.45
video_202,0.01,0.03,0.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.67
video_203,0.09,0.04,0.0,0.04,0.01,0.38,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.01,0.02,0.01,0.01,0.03,0.0,0.02,0.01,0.28
video_204,0.01,0.01,0.0,0.0,0.01,0.69,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.03,0.11
video_205,0.11,0.01,0.0,0.04,0.01,0.61,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.01,0.03,0.02,0.0,0.04,0.02,0.01,0.01,0.03
video_206,0.03,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.41
video_207,0.02,0.21,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.44
video_208,0.02,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.39
video_209,0.04,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.34,0.32
video_210,0.01,0.0,0.01,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.66
video_211,0.04,0.01,0.01,0.01,0.01,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.05,0.07,0.03,0.09
video_212,0.1,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0
video_213,0.12,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.11,0.0
video_214,0.58,0.01,0.0,0.01,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.02
video_215,0.01,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.02,0.01,0.02,0.36
video_216,0.06,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.06
video_217,0.24,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.6,0.05
video_218,0.02,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.23
video_219,0.06,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.34
video_220,0.14,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.31
video_221,0.01,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.05,0.12,0.02,0.03,0.01,0.0,0.01,0.47,0.0
video_222,0.04,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.23,0.01
video_223,0.02,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.46,0.1
video_224,0.16,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.01
video_225,0.39,0.01,0.0,0.01,0.0,0.32,0.0,0.0,0.02,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.17,0.01
video_226,0.15,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.39
video_227,0.07,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.64,0.19
video_228,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.28
video_229,0.02,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.08,0.26,0.02,0.04,0.04,0.0,0.01,0.22,0.0
video_230,0.06,0.0,0.0,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.01,0.02,0.0,0.01,0.64,0.02
video_231,0.04,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.01,0.01,0.0,0.0,0.01,0.15,0.0
video_232,0.04,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.05,0.02,0.01,0.01,0.0,0.01,0.3,0.01
video_233,0.24,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.08
video_234,0.1,0.02,0.0,0.02,0.01,0.03,0.01,0.0,0.01,0.01,0.13,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.0,0.4,0.12
video_235,0.03,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.01
video_236,0.02,0.0,0.0,0.01,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.01,0.01,0.01,0.0,0.02,0.02,0.07
video_237,0.29,0.16,0.0,0.01,0.01,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.09
video_238,0.0,0.03,0.0,0.01,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.19,0.05,0.0,0.06,0.0,0.01,0.21,0.06
video_239,0.05,0.02,0.0,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.08,0.01,0.02,0.04,0.0,0.13,0.15,0.01
video_240,0.03,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.18,0.04
video_241,0.02,0.01,0.0,0.0,0.0,0.61,0.0,0.0,0.01,0.01,0.0,0.0,0.04,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.1,0.15
video_242,0.24,0.02,0.0,0.01,0.01,0.41,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.17,0.03
video_243,0.07,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.02
video_244,0.03,0.01,0.0,0.0,0.01,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05
video_245,0.01,0.01,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.41
video_246,0.53,0.09,0.0,0.01,0.04,0.14,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.06
video_247,0.04,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05
video_248,0.01,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.04,0.0,0.02,0.01,0.0,0.0,0.05,0.0
video_249,0.02,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.05
video_250,0.01,0.01,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.51
video_251,0.06,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.72,0.03
video_252,0.05,0.0,0.01,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.51
video_253,0.01,0.08,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.1,0.31,0.0,0.04,0.0,0.0,0.01,0.02,0.05
video_254,0.01,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.59,0.13
video_255,0.01,0.01,0.0,0.0,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.61
video_256,0.09,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.17
video_257,0.03,0.0,0.0,0.01,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.05,0.04,0.04
video_258,0.05,0.01,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.52
video_259,0.02,0.01,0.0,0.01,0.0,0.32,0.0,0.0,0.01,0.04,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.02,0.03,0.49
video_260,0.02,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.59
video_261,0.13,0.01,0.0,0.01,0.0,0.35,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.43,0.02
video_262,0.03,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.03
video_263,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.46
video_264,0.05,0.0,0.01,0.01,0.0,0.18,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.28,0.39
video_265,0.02,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.05,0.16,0.02,0.01,0.0,0.0,0.01,0.05,0.0
video_266,0.01,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3,0.42
video_267,0.13,0.01,0.0,0.01,0.01,0.48,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.23
video_268,0.02,0.01,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.23
video_269,0.09,0.01,0.0,0.0,0.0,0.5,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.18
video_270,0.08,0.01,0.01,0.0,0.0,0.41,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24
video_271,0.02,0.01,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.54
video_272,0.04,0.01,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.02,0.18
video_273,0.0,0.01,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.02,0.01,0.38
video_274,0.2,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.04
video_275,0.01,0.02,0.0,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.07,0.35,0.0,0.02,0.01,0.0,0.01,0.03,0.01
video_276,0.02,0.0,0.0,0.0,0.01,0.72,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.17
video_277,0.1,0.01,0.01,0.01,0.0,0.36,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.28
video_278,0.09,0.01,0.0,0.01,0.0,0.7,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.08,0.02
video_279,0.02,0.0,0.01,0.01,0.01,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.04,0.05,0.11,0.01
video_280,0.21,0.0,0.0,0.01,0.01,0.54,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.1,0.07
video_281,0.03,0.01,0.01,0.0,0.0,0.63,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.08,0.12
video_282,0.01,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.02,0.68
video_283,0.06,0.01,0.0,0.01,0.01,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.17
video_284,0.15,0.38,0.0,0.01,0.05,0.14,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.01,0.02,0.04,0.14
video_285,0.01,0.01,0.0,0.0,0.0,0.69,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.02,0.02,0.0,0.02,0.01,0.0,0.01,0.03,0.12
video_286,0.02,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.09,0.26,0.05,0.01,0.03,0.0,0.01,0.12,0.02
video_287,0.0,0.01,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.03,0.0,0.01,0.0,0.0,0.01,0.01,0.03
video_288,0.03,0.0,0.01,0.01,0.0,0.19,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.19,0.49
video_289,0.02,0.0,0.0,0.01,0.0,0.44,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.46
video_290,0.34,0.01,0.0,0.0,0.01,0.17,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.4,0.0
video_291,0.01,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.2,0.05,0.02,0.03,0.0,0.03,0.23,0.03
video_292,0.01,0.01,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.21
video_293,0.01,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.51
video_294,0.03,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.06,0.01,0.02,0.01,0.0,0.0,0.03,0.0
video_295,0.02,0.06,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0.35,0.0,0.02,0.01,0.0,0.0,0.04,0.01
video_296,0.05,0.01,0.01,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.05
video_297,0.39,0.01,0.0,0.01,0.01,0.38,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.03,0.09
video_298,0.19,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0
